text,sentiment
Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it,positive
has dislocated her knee  *bad/painful times* gas + air and morphine are fun though,neutral
"i really really hate biology , u______________________u",negative
"I loved this app, but until they get rid of the yearly charge after making us buy it to begin with I'll keep this at a 1. I did previously have this as 5 star, but I can't stand companies doing stuff like this.",negative
Reds win! Great end to a great day,positive
 you mum sounds so humble ! what a sweet thing to ask for,positive
dang need to go to cousins and i didnt upload all the videos  now i need to do it later!,neutral
Tooth ache...but still sipping lol at the fam. Partyyyy,neutral
"I started X-Slimmer at eight this morning, it`s still going  I hate that it always want`s my friggin password.",negative
Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?,neutral
wave would trend higher that bing,neutral
 lol. No new diet plan...ran late for wrk so didn`t hav a chance to make lunch. I ate a lot when I got hm!,neutral
Can I get some gd news for gods sake,negative
good morning!  i hope you all have a good day today!! although its a monday... be positive! ;),positive
"One of the best apps I ever liked. But I can't control my anger right now. If there is a limitation of 5 real trees then why didn't you mention it on purchase page????? Why nowhere you have mentioned that we can plant only 5 trees maximum. If you are going to plant only 5 trees with the money we paid, cant we use the same money to plant 5 in my neighbourhood? Worst app ever now. False marketing by hiding about 5 tree limit Update: I understand. But MENTION ABOUT THE 5 TREE LIMIT ON PURCHASE PAGE",negative
 have a great camp!!!!! Wish I could be there.,positive
I just saw a shooting star... I made my wish,positive
 you can still stay if you want to!,neutral
Star trek was good times.,positive
" precisely.  The more followers you have, the more important you feel  http://twitter.pbworks.com/Hashtags explains a bit more.",positive
I totally forgot thats its friday till I read `s tweet. Ha. I feel dumb  *Take A Breath*,negative
"Oh well, there go my hopes for seamless transfer of blog  however I am now on track and will have it up and running sometime this eve",neutral
Great app! I joined a group chat and we all work together at the same time! It's a lot more motivating than studying alone. I love the idea that we can help plant real tress too! What an excellent cause! I love the idea of painting a virtual forest too!,positive
OMG i love this app,positive
"Great app, very useful for both personal and work reminders.",positive
 that is really brilliant!,positive
Ready for Eastenders - going to be a good one!! .. Then the last BGT Semi Final  .. FINAL tomorrow night though  Exciting stuff...,positive
"Good for notes, needs export, email options",neutral
Worst app I qm trying to create acount with gmail but it say no internet connection Even my internet work fine every thing working nicely even you tube without lagging,negative
"   In effect, your podcast IS the audio version of your book. Isn`****? (plus, it has the added charm of banter  )",neutral
"ahhh twitter, I havent seen you all day",neutral
 Even IE8 would be better,positive
Okay people my fones charged,neutral
"24 hrs shouldn't be extra cost, can't import from my Google calendar and too many left and right arrows, confusing, too few colours for the sectors.",negative
"Downloading TF2, a mere 6.3G ... 3% nearly instantly now down to about 500KB",neutral
 your sister would ! hahah thats so funny !! i thought you liked them,positive
Today is 777 days until LeakyCon 2011. Awesome number but I wish it wasn`t so far away,positive
Having a cup of tea  I have a cold so it`s tasting really good!,positive
"Tbh having no credit in your phone sux. i cant even text people to see what`s happening, like its totally grrrsville",negative
" dammit, no! one tweet from september, noodles is also taken",negative
"HALLELUJAH! I`ve finally finished my Careers assignment! The feeling of finishing a task is great, you have no idea. Or maybe you do. lol",positive
Adding tasks from Widget fails. After last update when adding a task from Widget goes directly to TASKS LIST by default instedad of going to the list you are watching in the Widget. I prefered when the task was added to the list shown at the moment. Edited 2/2/2020: corrected.,positive
that was reallly good,positive
 haha no kidding... I listen to them all day long bud,positive
THANKS GUYS! 200 FOLLOWERS,positive
 aww that is sad,negative
" Hope Ye Got Dem; Ur Site Is Amazing, I Got On Everyday; I Tryed My Own, & It Failed  Lol,",neutral
Useful app,positive
Using tiffys computer...it feels different from mine... the touch is different.,neutral
watching Star Trek and next to watch it at the movie theater `cause the movie is really worth it...,positive
"Nice app if you have tons of calendars from different accounts and still want to be able to see a selected subset of them. A bit annoying with the pro version advertisement as of recently. Please, let add a feature to remove the tasks panel, I don't use it and can't resize it. It takes 1/3 of the day view.",positive
"happy mother`s day, mommy! hope you will have a good day",positive
_henrie i would still rather be in your shoes instead in bed bc i work from 10-9 tommorow. i love cold weather.,positive
Humidity is NOT my friend! Just ask my hair,negative
Just completed my first schedule. I have high hopes for this app. I had a couple of suggestions that I think would improve the user experience. one would be collision detection when you try to make a new routine with an existing enabled technique.,positive
http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv,neutral
night nurse!! :S,neutral
"It's a great app and has definitely helped me maintain my habits. I had been gifted premium early on, but I've found that the features have disappeared and I'm only seeing the base version. I like it enough that I want to buy it, but I worry about whether it will keep the features based on my experience and other reviews. I've also found a bug: when I have a goal set to 3x a week as ""success,"" the app doesn't recognize when I've had a successful streak and always shows as 0 successes in the streak section, whereas it's at 80% in the ""percent success"" section and many weeks of meeting my goal.",neutral
Selling my laptop for CHEAP if anyone`s interested!  17' Toshiba 1.3gig ram,neutral
" *hugs* love you, MamaBear!  Happy Mom`s Day!!!! (in case I don`t see you around tomorrow)",positive
eating cheeto puffs,neutral
calendar sync for a productivity app is a pro only feature,negative
" Cool Sound!! Luv 'Drama', 'Love Game' doesn`t work on ur myspace...    Wish Good Luck!! XoXo from Spain",positive
"hey Tweeties, my auntie jus got n a bad car accident...pls keep her yall prayers  ...thanx",negative
ano pa bang aasahan ko sa iyo? you never fail to FAIL me.,negative
"Just what I've been searching for. I like the compact view of the routines and tasks, and the satisfying way to mark them completed or not. The sorting options are useful. It would be great if you could add automatic syncing to gdrive at some point.",positive
